countryCode,year,gdp
SLB,1985,232306861.156132
SLB,1986,210737869.652598
SLB,1987,238606299.605651
SLB,1988,310684273.709484
SLB,1989,332286760.858189
SLB,1990,302515026.890225
SLB,1991,320355090.61441
SLB,1992,378778047.197842
SLB,1993,410923236.189102
SLB,1994,464756638.512487
SLB,1995,519334096.714525
SLB,1996,565163750.56079
SLB,1997,567919502.811483
SLB,1998,471177008.057148
SLB,1999,482214092.308964
SLB,2000,435101217.233417
SLB,2001,400464593.02552
SLB,2002,341663053.747468
SLB,2003,332736306.539249
SLB,2004,375109694.525921
SLB,2005,413909879.281265
SLB,2006,456735444.86792
SLB,2007,586218381.044736
SLB,2008,645796657.499394
SLB,2009,601299089.753921
SLB,2010,678625481.686751
SLB,2011,866672433.270049
SLB,2012,1008424232.18251
SLE,1960,322009478.106707
SLE,1961,327834752.427556
SLE,1962,342721625.556128
SLE,1963,348546926.009245
SLE,1964,371848127.82171
SLE,1965,359379856.248057
SLE,1966,375479849.80806
SLE,1967,348795303.000385
SLE,1968,329860135.024054
SLE,1969,408690163.296065
SLE,1970,434410366.360069
SLE,1971,419549387.020884
SLE,1972,465381103.603727
SLE,1973,575230251.323587
SLE,1974,648590625.925671
SLE,1975,679335916.411326
SLE,1976,594895649.185867
SLE,1977,691777759.267335
SLE,1978,960728331.295844
SLE,1979,1109374711.0164
SLE,1980,1100685875.40484
SLE,1981,1114830499.52549
SLE,1982,1295361911.75877
SLE,1983,995104288.373919
SLE,1984,1087471849.24002
SLE,1985,856890497.055359
SLE,1986,490181456.62441
SLE,1987,701307601.909934
SLE,1988,1055083946.11552
SLE,1989,932974412.385267
SLE,1990,649644826.800447
SLE,1991,779981538.149204
SLE,1992,679997997.597117
SLE,1993,768812334.801762
SLE,1994,911915970.683484
SLE,1995,870758739.40678
SLE,1996,941742152.709895
SLE,1997,850218033.622007
SLE,1998,672375927.347148
SLE,1999,669384768.87263
SLE,2000,635874002.198748
SLE,2001,1079478387.83576
SLE,2002,1239004287.75607
SLE,2003,1371442565.69701
SLE,2004,1431208677.30352
SLE,2005,1627853086.42403
SLE,2006,1887429109.49668
SLE,2007,2157944721.20791
SLE,2008,2504381637.36576
SLE,2009,2454531383.2699
SLE,2010,2575466372.26831
SLE,2011,2938747215.20983
SLE,2012,3796030045.13767
SLV,1965,877719961.6
SLV,1966,929520025.6
SLV,1967,976199987.2
SLV,1968,1009760051.2
SLV,1969,1049400012.8
SLV,1970,1132920012.8
SLV,1971,1186119987.2
SLV,1972,1263720038.4
SLV,1973,1442319974.4
SLV,1974,1665879961.6
SLV,1975,1884120064
SLV,1976,2328280064
SLV,1977,2941640089.6
SLV,1978,3127959961.6
SLV,1979,3463639859.2
SLV,1980,3573959884.8
SLV,1981,3437200179.2
SLV,1982,3399189149.54629
SLV,1983,3506347772.35901
SLV,1984,3661683395.96533
SLV,1985,3800368586.63113
SLV,1986,3771663198.31579
SLV,1987,3958045811.31949
SLV,1988,4189880000.11559
SLV,1989,4372215335.38461
SLV,1990,4800900000
SLV,1991,5311000000
SLV,1992,5954700000
SLV,1993,6938000000
SLV,1994,8085600000
SLV,1995,9500500000
SLV,1996,10315500000
SLV,1997,11134700000
SLV,1998,12008400000
SLV,1999,12464700000
SLV,2000,13134100000
SLV,2001,13812700000
SLV,2002,14306700000
SLV,2003,15046700000
SLV,2004,15798300000
SLV,2005,17093800000
SLV,2006,18550700000
SLV,2007,20104900000
SLV,2008,21431000000
SLV,2009,20661000000
SLV,2010,21418300000
SLV,2011,23139000000
SLV,2012,23864400000
SMR,1999,853373879.731819
SMR,2000,773907642.414748
SMR,2001,815205233.062791
SMR,2002,879957209.923907
SMR,2003,1122981525.35502
SMR,2004,1317357834.61634
SMR,2005,1375416604.48689
SMR,2006,1469075398.31891
SMR,2007,1687653983.02765
SMR,2008,1899809579.61037
SOM,1960,180460950.352325
SOM,1961,191660990.858439
SOM,1962,203533070.710314
SOM,1963,216147149.952901
SOM,1964,229531201.852126
SOM,1965,243725900.221596
SOM,1966,257375899.364358
SOM,1967,271781889.251523
SOM,1968,286719887.890669
SOM,1969,300230021.488119
SOM,1970,316147885.344131
SOM,1971,331104597.011628
SOM,1972,416940946.569946
SOM,1973,507028439.326556
SOM,1974,467577426.580885
SOM,1975,710850217.913651
SOM,1976,807275798.953097
SOM,1977,498550866.152824
SOM,1978,564986077.529703
SOM,1979,590419863.985327
SOM,1980,603592653.942155
SOM,1981,699112246.542284
SOM,1982,774419565.926071
SOM,1983,733901342.023081
SOM,1984,788307226.827367
SOM,1985,876404614.97334
SOM,1986,930318731.622262
SOM,1987,1009792742.91164
SOM,1988,1038291312.30908
SOM,1989,1092393020.47939
SOM,1990,917044253.990257
SRB,1997,21380951575.529
SRB,1998,16204161183.5547
SRB,1999,17632705912.6184
SRB,2000,6082791506.17659
SRB,2001,11390468618.534
SRB,2002,15102567924.9297
SRB,2003,19550781969.0408
SRB,2004,23649854234.3966
SRB,2005,25234408772.9975
SRB,2006,29221081586.6368
SRB,2007,38952093544.4413
SRB,2008,47760580365.5549
SRB,2009,40249479880.3207
SRB,2010,36990001283.5323
SRB,2011,43291846195.8004
SRB,2012,37488935009.7878
SSA,1960,29690507021.9468
SSA,1961,30822946109.9323
SSA,1962,33429643464.1267
SSA,1963,38360730858.0695
SSA,1964,37361563036.8649
SSA,1965,41576391719.9253
SSA,1966,44887124316.2044
SSA,1967,44304709614.4489
SSA,1968,47402371531.492
SSA,1969,54354259955.3928
SSA,1970,63991607395.9136
SSA,1971,65042632780.9345
SSA,1972,73395028968.3222
SSA,1973,93962739020.3108
SSA,1974,122506113985.431
SSA,1975,134946637191.851
SSA,1976,146811920205.642
SSA,1977,161280285249.571
SSA,1978,180180653471.696
SSA,1979,215500399855.352
SSA,1980,271225427851.556
SSA,1981,272607339823.27
SSA,1982,254997207144.004
SSA,1983,237413490913.309
SSA,1984,226168430666.369
SSA,1985,210908406911.274
SSA,1986,233057757073.488
SSA,1987,275586545777.518
SSA,1988,289890308221.5
SSA,1989,301031161172.608
SSA,1990,302614613175.068
SSA,1991,310999828031.924
SSA,1992,305912180030.719
SSA,1993,290172551858.306
SSA,1994,282650621117.593
SSA,1995,327529539718.526
SSA,1996,339414390763.405
SSA,1997,351248592167.848
SSA,1998,331439246513.037
SSA,1999,332756056632.018
SSA,2000,341622010206.86
SSA,2001,327619913585.604
SSA,2002,348667513950.338
SSA,2003,444876501171.11
SSA,2004,552195068318.858
SSA,2005,643878565860.629
SSA,2006,749437065660.606
SSA,2007,869199785993.456
SSA,2008,988326443147.673
SSA,2009,937939375833.628
SSA,2010,1130830920188.14
SSA,2011,1260498367933.73
SSA,2012,1290222398001.06
SSD,2008,15264618785.5323
SSD,2009,11853474305.229
SSD,2010,15178973598.0733
SSD,2011,19145887852.2524
SSD,2012,10220256856.5217
SSF,1960,29688248832.6875
SSF,1961,30820601790.0528
SSF,1962,33427100885.0541
SSF,1963,38358236499.2501
SSF,1964,37361587440.9261
SSF,1965,41634043992.5546
SSF,1966,44948462955.8569
SSF,1967,44369920950.315
SSF,1968,47461005631.7174
SSF,1969,54409983078.4066
SSF,1970,64042736786.5215
SSF,1971,65091811403.0138
SSF,1972,73441659317.8405
SSF,1973,94019547537.1071
SSF,1974,122566969951.651
SSF,1975,135014320358.021
SSF,1976,146874485762.639
SSF,1977,161337931774.82
SSF,1978,180245055568.788
SSF,1979,215577426314.117
SSF,1980,271322372146.083
SSF,1981,272704778055.561
SSF,1982,255088350974.244
SSF,1983,237498349783.549
SSF,1984,226249270206.854
SSF,1985,210983792050.786
SSF,1986,233152272869.018
SSF,1987,275701193883.68
SSF,1988,290012207353.859
SSF,1989,301137616515.261
SSF,1990,302741209371.223
SSF,1991,311124706077.17
SSF,1992,306060873207.583
SSF,1993,290319495069.518
SSF,1994,282771231108.966
SSF,1995,327687638377.712
SSF,1996,339667698012.568
SSF,1997,351741213976.334
SSF,1998,331890163404.993
SSF,1999,333624699363.111
SSF,2000,342862677064.027
SSF,2001,329355821653.611
SSF,2002,350815088571.735
SSF,2003,447830637938.51
SSF,2004,557443575085.531
SSF,2005,652112165291.871
SSF,2006,759059274734.282
SSF,2007,881801769956.262
SSF,2008,1003832141944.17
SSF,2009,948378965924.758
SSF,2010,1143195378163.9
SSF,2011,1277383628328.03
SSF,2012,1307994272922.12
SST,1960,2873211621.91768
SST,1961,3123490584.65387
SST,1962,3309114301.66426
SST,1963,3481843361.40988
SST,1964,3825926834.973
SST,1965,4170815283.02144
SST,1966,4508494112.76288
SST,1967,4843987166.05003
SST,1968,4867653734.91482
SST,1969,5319512266.7436
SST,1970,5857328481.38317
SST,1971,6457145313.23445
SST,1972,7457558058.53489
SST,1973,8852039680.53671
SST,1974,12212468939.6975
SST,1975,14608602486.7778
SST,1976,15957447739.9937
SST,1977,17583013271.3955
SST,1978,18102049097.5233
SST,1979,21470817127.9054
SST,1980,26628367878.1619
SST,1981,27381451652.4915
SST,1982,28340062743.0114
SST,1983,28813490829.6959
SST,1984,27853884187.6068
SST,1985,26814951691.5803
SST,1986,26710644199.1361
SST,1987,29564341958.9438
SST,1988,32649826364.4551
SST,1989,34122381443.5409
SST,1990,39865855022.5159
SST,1991,40365056285.4687
SST,1992,41917931769.0508
SST,1993,41783460954.5717
SST,1994,44130263549.9648
SST,1995,49041344101.392
SST,1996,52566628775.9987
SST,1997,55510085092.1613
SST,1998,56037924022.5101
SST,1999,59721008190.6447
SST,2000,64141843858.7977
SST,2001,64574633105.6658
SST,2002,67335885496.4518
SST,2003,78719201942.279
SST,2004,91938106001.88
SST,2005,105045023162.564
SST,2006,116418596666.551
SST,2007,133217053778.131
SST,2008,153174673047.985
SST,2009,130893537695.52
SST,2010,147644199949.128
SST,2011,168642353808.13
SST,2012,169339918680.241
STP,2000,76709304.533641
STP,2001,76460376.9594566
STP,2002,90713303.0563938
STP,2003,97994011.6429379
STP,2004,106764253.74548
STP,2005,113808749.415253
STP,2006,124184906.73689
STP,2007,144259256.649338
STP,2008,183464986.34772
STP,2009,196473838.856079
STP,2010,201037916.583708
STP,2011,248286778.216557
STP,2012,263398378.000848
SUR,1960,93850000
SUR,1961,98400000
SUR,1962,103500000
SUR,1963,110000000
SUR,1964,120850000
SUR,1965,138650000
SUR,1966,171100000
SUR,1967,198450000
SUR,1968,220600000
SUR,1969,233450000
SUR,1970,247150000
SUR,1971,270649968.75
SUR,1972,287600000
SUR,1973,305300000
SUR,1974,368600000
SUR,1975,465000000
SUR,1976,505500000
SUR,1977,641000000
SUR,1978,735500062.5
SUR,1979,783000000
SUR,1980,794899937.5
SUR,1981,889050000
SUR,1982,915150000
SUR,1983,883600000
SUR,1984,864150000
SUR,1985,873250000
SUR,1986,891000000
SUR,1987,979850000
SUR,1988,1160900000
SUR,1989,542520000
SUR,1990,388300000
SUR,1991,448300000
SUR,1992,404600000
SUR,1993,428794117.647059
SUR,1994,605492537.313433
SUR,1995,693970606.334842
SUR,1996,860630902.743142
SUR,1997,929607520
SUR,1998,945000000
SUR,1999,885444167.44186
SUR,2000,892164363.636364
SUR,2001,763465570.642202
SUR,2002,1078402127.65957
SUR,2003,1271196078.43137
SUR,2004,1484092538.40527
SUR,2005,1793557833.08931
SUR,2006,2626093294.46064
SUR,2007,2936612021.85792
SUR,2008,3532969034.60838
SUR,2009,3875409836.06557
SUR,2010,4368007284.81569
SUR,2011,4363219094.24725
SUR,2012,5012121214.24757
SVK,1982,6106406925.56779
SVK,1983,6130945238.93357
SVK,1984,5750481089.69582
SVK,1985,5827019554.19201
SVK,1986,7874148638.14007
SVK,1987,9480149423.07836
SVK,1988,10073854641.6921
SVK,1989,9769581997.99263
SVK,1990,11716492829.9955
SVK,1991,13119169441.7792
SVK,1992,14271366595.7445
SVK,1993,16145671514.3043
SVK,1994,19705254560.2431
SVK,1995,25253597385.6209
SVK,1996,27284429657.7947
SVK,1997,27039033646.7656
SVK,1998,29278281686.9896
SVK,1999,29947934157.2555
SVK,2000,28724041827.8976
SVK,2001,30318731991.0515
SVK,2002,34638306041.7843
SVK,2003,45837416478.5553
SVK,2004,56073225726.3472
SVK,2005,61328471583.1364
SVK,2006,69002095094.7184
SVK,2007,84108560087.5992
SVK,2008,97908891167.4235
SVK,2009,87239747151.9867
SVK,2010,87077443708.6093
SVK,2011,95877536836.2524
SVK,2012,91148717948.7179
SVN,1990,17381802758.3485
SVN,1991,12673485227.1309
SVN,1992,12522536278.5091
SVN,1993,12673039187.2837
SVN,1994,14385505626.2091
SVN,1995,20940864809.0179
SVN,1996,21149908175.7633
SVN,1997,20420238057.0626
SVN,1998,21747365515.4183
SVN,1999,22309684226.3866
SVN,2000,19979467790.4398
SVN,2001,20498926980.9993
SVN,2002,23136352386.3753
SVN,2003,29152072067.9303
SVN,2004,33837749815.1716
SVN,2005,35717733757.4551
SVN,2006,38945146499.5315
SVN,2007,47306799054.202
SVN,2008,54606018255.4563
SVN,2009,49056152691.0253
SVN,2010,46908328071.2701
SVN,2011,50250208507.4658
SVN,2012,45279487179.8345
SWE,1960,14842870293.4207
SWE,1961,16147160122.7882
SWE,1962,17511477311.4463
SWE,1963,18954132365.5148
SWE,1964,21137242560.8543
SWE,1965,23260320646.2745
SWE,1966,25302033132.3312
SWE,1967,27463409201.8822
SWE,1968,29143383490.5896
SWE,1969,31649203885.888
SWE,1970,36139913399.8299
SWE,1971,39435806394.9745
SWE,1972,46444859734.5876
SWE,1973,56359993588.7161
SWE,1974,62629634635.3111
SWE,1975,78636867202.9286
SWE,1976,84781560641.888
SWE,1977,89626472688.3256
SWE,1978,99088856921.5448
SWE,1979,117061883324.392
SWE,1980,134808728957.821
SWE,1981,123039459651.617
SWE,1982,108517651927.546
SWE,1983,99631542564.9855
SWE,1984,103603931429.677
SWE,1985,108273806064.692
SWE,1986,142783845246.785
SWE,1987,173628950854.836
SWE,1988,196376974800.888
SWE,1989,206776745412.524
SWE,1990,248424511725.35
SWE,1991,260172633319.554
SWE,1992,269747415776.641
SWE,1993,202037798391.448
SWE,1994,217546397096.941
SWE,1995,253679923737.961
SWE,1996,276456158663.883
SWE,1997,253177906717.835
SWE,1998,254723204065.46
SWE,1999,258813540859.799
SWE,2000,247260155857.763
SWE,2001,227359498891.481
SWE,2002,250960758336.671
SWE,2003,314713404152.703
SWE,2004,362089648912.965
SWE,2005,370579639747.414
SWE,2006,399075661572.866
SWE,2007,462512853670.12
SWE,2008,486158607819.636
SWE,2009,405782994635.359
SWE,2010,462903051317.614
SWE,2011,536293220338.983
SWE,2012,523942287822.878
SWZ,1960,35076893.5832733
SWZ,1961,43025972.8068212
SWZ,1962,45928020.447163
SWZ,1963,54129460.7698675
SWZ,1964,64980587.6337572
SWZ,1965,70279971.9161232
SWZ,1966,76859969.2867562
SWZ,1967,74759970.1259159
SWZ,1968,79799968.1119327
SWZ,1969,105419957.874185
SWZ,1970,112139955.188874
SWZ,1971,136462080.92993
SWZ,1972,146740389.875794
SWZ,1973,221915096.205453
SWZ,1974,264320939.570152
SWZ,1975,288299883.906649
SWZ,1976,272549999.763
SWZ,1977,304059999.7356
SWZ,1978,340629999.7038
SWZ,1979,412094078.145402
SWZ,1980,542007493.676087
SWZ,1981,571514416.274442
SWZ,1982,537568112.579921
SWZ,1983,555336174.615236
SWZ,1984,494483263.063133
SWZ,1985,361012304.715619
SWZ,1986,449140397.957556
SWZ,1987,584125980.910595
SWZ,1988,692026592.858706
SWZ,1989,696921395.78732
SWZ,1990,1114694098.39631
SWZ,1991,1156135727.35037
SWZ,1992,1284759838.58745
SWZ,1993,1357189714.0844
SWZ,1994,1419294122.08118
SWZ,1995,1698989471.45188
SWZ,1996,1602741761.56349
SWZ,1997,1716714204.87071
SWZ,1998,1576908808.80611
SWZ,1999,1547888453.75789
SWZ,2000,1524490159.09856
SWZ,2001,1349326983.00661
SWZ,2002,1224220675.06919
SWZ,2003,1854020495.72254
SWZ,2004,2420610578.59952
SWZ,2005,2584077930.66197
SWZ,2006,2947922182.75015
SWZ,2007,3053823329.23844
SWZ,2008,3019770679.64511
SWZ,2009,3161320520.44067
SWZ,2010,3691050502.68749
SWZ,2011,3969078027.33547
SWZ,2012,3744472287.07088
SYC,1960,12012025.2477875
SYC,1961,11592024.3649978
SYC,1962,12642026.5719722
SYC,1963,13923029.264481
SYC,1964,15393032.3542452
SYC,1965,15603032.7956401
SYC,1966,16443034.5612196
SYC,1967,16632032.8138977
SYC,1968,16074027.3495878
SYC,1969,16452027.9927472
SYC,1970,18432031.3616773
SYC,1971,21965951.7214804
SYC,1972,30645121.0127585
SYC,1973,36896278.223337
SYC,1974,43134498.6932177
SYC,1975,47803145.9560303
SYC,1976,49278979.547035
SYC,1977,64526398.6582547
SYC,1978,85552369.9145942
SYC,1979,127261099.24396
SYC,1980,147357222.779802
SYC,1981,154902869.02139
SYC,1982,147912069.766502
SYC,1983,146712850.50997
SYC,1984,151313241.983564
SYC,1985,168901555.856656
SYC,1986,207842528.820922
SYC,1987,249267486.209098
SYC,1988,283826707.201545
SYC,1989,304832867.395046
SYC,1990,368584758.942457
SYC,1991,374340060.215813
SYC,1992,433660138.162626
SYC,1993,469262637.829214
SYC,1994,482687575.304556
SYC,1995,508234503.541073
SYC,1996,499418173.769865
SYC,1997,562954169.782197
SYC,1998,608358684.515165
SYC,1999,622975776.387828
SYC,2000,614877971.233472
SYC,2001,618433500.97097
SYC,2002,698083344.991819
SYC,2003,703096502.624651
SYC,2004,839319935.206909
SYC,2005,919103261.987138
SYC,2006,1016419769.16068
SYC,2007,1033635773.39104
SYC,2008,967211974.937748
SYC,2009,847424851.518855
SYC,2010,969973774.818177
SYC,2011,1074584859.83785
SYC,2012,1128753720.62939
SYR,1960,857704420.513311
SYR,1961,945244981.03812
SYR,1962,1110565862.45336
SYR,1963,1200447417.83731
SYR,1964,1339494289.3772
SYR,1965,1472036544.33834
SYR,1966,1342287560.10485
SYR,1967,1580229793.0464
SYR,1968,1753746376.72454
SYR,1969,2245011583.18701
SYR,1970,2140383710.00885
SYR,1971,2589851697.78909
SYR,1972,3059682165.01819
SYR,1973,3239488091.65962
SYR,1974,5159557171.37959
SYR,1975,6826980767.77202
SYR,1976,7633528922.27344
SYR,1977,7696011370.78768
SYR,1978,9275203108.85105
SYR,1979,9929682189.10886
SYR,1980,13062421027.934
SYR,1981,15518199245.3643
SYR,1982,16298905403.3054
SYR,1983,17589184545.6568
SYR,1984,17503082976.9152
SYR,1985,16403544516.9197
SYR,1986,13293209274.2119
SYR,1987,11356215714.3513
SYR,1988,10577042354.0589
SYR,1989,9853396224.91122
SYR,1990,12308624283.9787
SYR,1991,12981833333.3333
SYR,1992,13253565901.0698
SYR,1993,13695962017.1806
SYR,1994,10122020000
SYR,1995,11396706586.8263
SYR,1996,13789560878.2435
SYR,1997,14505233969.8054
SYR,1998,15200846139.0769
SYR,1999,15873875968.9922
SYR,2000,19325894913.1254
SYR,2001,21099833783.503
SYR,2002,21582248881.6592
SYR,2003,21828144686.0394
SYR,2004,25086930693.0693
SYR,2005,28858965517.2414
SYR,2006,33332844574.7801
SYR,2007,40405006007.2086
TCD,1960,313582727.78493
TCD,1961,333975336.463504
TCD,1962,357635713.97481
TCD,1963,371767002.672362
TCD,1964,392247517.618274
TCD,1965,416926302.962069
TCD,1966,432794922.657705
TCD,1967,449826322.90351
TCD,1968,453980096.497762
TCD,1969,471635620.771675
TCD,1970,469266736.654319
TCD,1971,501866730.781924
TCD,1972,585427545.719417
TCD,1973,647199482.90669
TCD,1974,652532796.192712
TCD,1975,864602103.504914
TCD,1976,866044960.89092
TCD,1977,935360466.553825
TCD,1978,1113920122.6626
TCD,1979,1004316494.96195
TCD,1980,1033002402.02567
TCD,1981,876937559.744289
TCD,1982,834369860.313996
TCD,1983,832415806.054792
TCD,1984,919103735.209112
TCD,1985,1033069709.98985
TCD,1986,1067828247.16696
TCD,1987,1163426850.54817
TCD,1988,1482597298.88271
TCD,1989,1433686309.97191
TCD,1990,1738605558.08609
TCD,1991,1877137983.01505
TCD,1992,1881847671.33121
TCD,1993,1463251161.35493
TCD,1994,1179837963.97758
TCD,1995,1445919894.88011
TCD,1996,1607345354.88752
TCD,1997,1544689575.93931
TCD,1998,1744794532.49496
TCD,1999,1534673503.52975
TCD,2000,1385058211.51211
TCD,2001,1709347776.82501
TCD,2002,1987622268.76482
TCD,2003,2736666450.54794
TCD,2004,4414929142.23367
TCD,2005,6646663021.43571
TCD,2006,7422102519.56848
TCD,2007,8638711756.59476
TCD,2008,10351933631.6086
TCD,2009,9253484289.64401
TCD,2010,10657705072.3284
TCD,2011,12156380062.0355
TCD,2012,12887072081.6363
TGO,1960,121128072.357969
TGO,1961,126396468.675871
TGO,1962,132237468.099102
TGO,1963,143255813.500949
TGO,1964,166104078.39022
TGO,1965,187300310.187736
TGO,1966,216136231.83222
TGO,1967,231706440.015125
TGO,1968,241956916.824365
TGO,1969,267732472.640112
TGO,1970,253976592.086153
TGO,1971,286537570.238145
TGO,1972,335677600.252527
TGO,1973,406479936.867839
TGO,1974,560437818.027599
TGO,1975,617321668.333349
TGO,1976,619375148.839786
TGO,1977,777435062.822101
TGO,1978,824263986.688215
TGO,1979,891775721.054594
TGO,1980,1136409054.21599
TGO,1981,962347169.080723
TGO,1982,821652037.081977
TGO,1983,765746518.152411
TGO,1984,718149015.811654
TGO,1985,762359786.038849
TGO,1986,1060911724.49848
TGO,1987,1249099286.39736
TGO,1988,1378847400.42394
TGO,1989,1352949664.93612
TGO,1990,1628427587.61103
TGO,1991,1602299812.77888
TGO,1992,1692959105.53066
TGO,1993,1233496935.56517
TGO,1994,982624332.129785
TGO,1995,1309382817.43319
TGO,1996,1465448203.65068
TGO,1997,1498950970.09524
TGO,1998,1587346019.44505
TGO,1999,1576094484.70894
TGO,2000,1294250279.68129
TGO,2001,1332328986.28277
TGO,2002,1474630199.41874
TGO,2003,1673690389.7013
TGO,2004,1937074537.93089
TGO,2005,2115154090.31071
TGO,2006,2202809210.74095
TGO,2007,2523462648.98387
TGO,2008,3159544508.84232
TGO,2009,3163000590.663
TGO,2010,3172945282.32304
TGO,2011,3685781119.61991
TGO,2012,3813834650.19521
THA,1960,2760750919.89028
THA,1961,3034037870.23638
THA,1962,3308912929.93057
THA,1963,3540403471.05671
THA,1964,3889130443.89898
THA,1965,4388937645.05284
THA,1966,5279230813.43612
THA,1967,5638461434.63262
THA,1968,6081009421.90366
THA,1969,6695336559.7804
THA,1970,7086538430.17724
THA,1971,7375000024.96995
THA,1972,8177872958.55116
THA,1973,10838593715.8746
THA,1974,13702998650.3755
THA,1975,14882770239.7075
THA,1976,16985208711.5172
THA,1977,19779312336.8969
THA,1978,24006567107.2761
THA,1979,27371650354.6262
THA,1980,32353514503.3674
THA,1981,34846038519.3952
THA,1982,36589772335.2838
THA,1983,40042798314.056
THA,1984,41797647302.1639
THA,1985,38900711298.0461
THA,1986,43096774495.7122
THA,1987,50535445680.8992
THA,1988,61667254411.4637
THA,1989,72250747142.1734
THA,1990,85343189319.6575
THA,1991,98234713406.7918
THA,1992,111452745856.776
THA,1993,125010690988.821
THA,1994,144308067331.745
THA,1995,168018557307.614
THA,1996,181947631899.938
THA,1997,150891449495.045
THA,1998,111859654863.989
THA,1999,122629741697.716
THA,2000,122725247705.559
THA,2001,115536405150.354
THA,2002,126876918690.024
THA,2003,142640079033.312
THA,2004,161339790594.627
THA,2005,176351948403.908
THA,2006,207088828467.346
THA,2007,246976870172.836
THA,2008,272577799257.354
THA,2009,263711244888.554
THA,2010,318907930075.712
THA,2011,345672232115.625
THA,2012,365965815820.015
TJK,1990,2629395066.27017
TJK,1991,2535545389.35646
TJK,1992,1909246640.80838
TJK,1993,1646693875.00394
TJK,1994,1346074460.78303
TJK,1995,1231523105.36089
TJK,1996,1043893062.60575
TJK,1997,921843115.774498
TJK,1998,1320126664.94978
TJK,1999,1086567367.91081
TJK,2000,860550294.273467
TJK,2001,1080774005.56446
TJK,2002,1221113794.72523
TJK,2003,1554125542.56223
TJK,2004,2076148710.31813
TJK,2005,2312319579.02843
TJK,2006,2830236053.84429
TJK,2007,3719497371.09659
TJK,2008,5161336170.46084
TJK,2009,4979481980.35098
TJK,2010,5642221528.67114
TJK,2011,6522590720.77739
TJK,2012,7632614221.01051
TKM,1987,2368660560.8757
TKM,1988,2988678840.80541
TKM,1989,3049945191.0726
TKM,1990,3232066836.53467
TKM,1991,3197224007.42472
TKM,1992,3200539816.0601
TKM,1993,3179225948.58114
TKM,1994,2561118608.35516
TKM,1995,2482228439.71407
TKM,1996,2379281767.9558
TKM,1997,2450084970.24741
TKM,1998,2605688065.08338
TKM,1999,2450686659.778
TKM,2000,2904662604.82053
TKM,2001,3534771968.51189
TKM,2002,4462028988.72949
TKM,2003,5977440582.80171
TKM,2004,6838351088.46688
TKM,2005,8104355716.8784
TKM,2006,10277598152.4249
TKM,2007,12664165103.1895
TKM,2008,19271445266.8485
TKM,2009,20214456140.3509
TKM,2010,22148070175.4386
TKM,2011,29233333333.3333
TKM,2012,35164210526.3158
TLS,2000,350100000
TLS,2001,429700000
TLS,2002,426700000
TLS,2003,436500000
TLS,2004,455500000
TLS,2005,479100000
TLS,2006,462600000
TLS,2007,558700000
TLS,2008,693800000
TLS,2009,826700000
TLS,2010,934300000
TLS,2011,1128300000
TLS,2012,1293000000
TON,1975,32506767.9015578
TON,1976,30036429.1824514
TON,1977,34139376.8019516
TON,1978,41567471.6721987
TON,1979,44667002.0120724
TON,1980,53260077.4311091
TON,1981,62242013.3302689
TON,1982,62068161.0711025
TON,1983,60863963.963964
TON,1984,64248354.5414656
TON,1985,60058663.3144773
TON,1986,68195855.6149733
TON,1987,81667133.4546982
TON,1988,106657267.367342
TON,1989,106344854.986095
TON,1990,113563821.577404
TON,1991,132201141.446861
TON,1992,137066290.550071
TON,1993,138489884.393064
TON,1994,193775943.038933
TON,1995,202547013.927138
TON,1996,219583570.094975
TON,1997,212155124.65374
TON,1998,188686997.319035
TON,1999,194669501.594647
TON,2000,188623258.458914
TON,2001,167042880.071237
TON,2002,181801946.956512
TON,2003,208098551.915317
TON,2004,240794581.220982
TON,2005,264812953.795424
TON,2006,295998379.120654
TON,2007,301064027.077359
TON,2008,346850175.914555
TON,2009,318522296.093243
TON,2010,369212477.46289
TON,2011,423038016.923815
TON,2012,471575497.307237
TTO,1960,535673224.327904
TTO,1961,584964599.107683
TTO,1962,619322827.419811
TTO,1963,678239308.674915
TTO,1964,711897538.746389
TTO,1965,736573167.415824
TTO,1966,723739866.336801
TTO,1967,761981451.279267
TTO,1968,758899968
TTO,1969,779200000
TTO,1970,821849984
TTO,1971,896763389.095539
TTO,1972,1083392323.5341
TTO,1973,1308786082.34405
TTO,1974,2042002020.01944
TTO,1975,2442667522.67775
TTO,1976,2500420783.85133
TTO,1977,3138666541.94727
TTO,1978,3562333298.4456
TTO,1979,4602416457.1164
TTO,1980,6235874738.87527
TTO,1981,6849166234.50526
TTO,1982,7989791255.84756
TTO,1983,7799749663.39913
TTO,1984,7756166518.46431
TTO,1985,7375999751.95302
TTO,1986,4794361300.34053
TTO,1987,4797750171.54142
TTO,1988,4496806454.11382
TTO,1989,4323035497.41177
TTO,1990,5068070430.11765
TTO,1991,5362823408.94118
TTO,1992,5532117353.41177
TTO,1993,4584646145.07446
TTO,1994,4947205981.57638
TTO,1995,5329214154.85282
TTO,1996,5759537847.67466
TTO,1997,5737751324.18033
TTO,1998,6043710211.42719
TTO,1999,6808976088.59679
TTO,2000,8154315708.34826
TTO,2001,8824873155.62584
TTO,2002,9008273516.35786
TTO,2003,11235960523.0869
TTO,2004,12884712295.9948
TTO,2005,16088526685.8421
TTO,2006,18460905284.2745
TTO,2007,21735387008.2052
TTO,2008,28017710148.1706
